rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BECN2	0	NA	NA	NA	NA	NA
BEGAIN	3.207489738787532	-2.7996605330596545	1.7619170521078689	-1.5889854347628236	0.11206368109691192	0.7591445683609604
BEND2	0	NA	NA	NA	NA	NA
BEND3	88.33652030070581	-0.2259837189697478	0.2804115293507785	-0.805900240596225	0.42030037252038854	0.9237867065195398
BEND3P1	0.3597336694908317	-0.44218899256897587	3.1425276038944556	-0.14071125167555637	0.8880980559882058	NA
BEND3P2	0.06875240287083806	-0.1582942399565764	3.160746997927919	-0.05008127511007647	0.9600576213089704	NA
BEND3P3	0.13515401703071328	0.9958473795943937	3.160746997927919	0.3150670965588952	0.7527107103058565	NA
BEND4	369.49412187455016	0.37258420493417116	1.047612234576235	0.3556508721806628	0.7221020407549494	0.9746530296202048
BEND5	2.1305426343087848	-2.0771713129607288	1.404037284485583	-1.4794274595932624	0.13902610561882792	NA
BEND6	13.723788111458813	-0.541145689869936	0.5208838644319852	-1.0388989308778955	0.2988517436795617	0.8782146028010995
BEND7	0.08324250395602409	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BEND7P1	0.10362479983316486	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BEST1	5.297901268770993	1.0212114623050905	0.8191490485393466	1.2466735621875513	0.21251721654719605	0.8466811610919428
BEST2	1.4750344028231348	0.5944702412307952	1.4104275226804357	0.4214823035366177	0.6734029307968847	NA
BEST3	8.591054472010022	3.510235714998792	1.4581190404223552	2.407372524250164	NA	NA
BEST4	3.470000129749431	-0.5943676386393033	0.8904058792957016	-0.6675243868666273	0.5044372377919812	0.9373961553515837
BET1	190.75247134232507	-0.11295616322632729	0.178472649037787	-0.6329046149946018	0.5267959339087804	0.9391680736844689
BET1L	304.8792712712634	-0.05281192900854732	0.18342208335642873	-0.28792568507643834	0.7734036252285633	0.9810893886158523
BET1P1	0.0900109361719302	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BEX1	0	NA	NA	NA	NA	NA
BEX2	23.320145785660653	-0.5674406264917028	0.5426540009961291	-1.045676665886686	0.29571033959089227	0.8770918514978973
BEX3	36.060027356710954	-0.5213560290160533	0.6004688838700624	-0.8682482023978971	0.3852584714875771	0.9142369226645117
BEX4	112.95791515569631	-1.27711427918938	0.6142437088304492	-2.0791654205479277	0.03760214876529108	0.6094961860353227
BEX5	14.892311078597816	-2.056554123688259	0.9459863033150928	-2.173978752632377	0.029706730923543766	0.5847562099744882
BFAR	372.86026480952137	0.12812760662334205	0.13553928181530786	0.9453171428039193	0.34449698904494847	0.9032188227661667
BFSP1	0.10362479983316482	0.9958473795943937	3.160746997927919	0.3150670965588952	0.7527107103058565	NA
BFSP2	17.297712780565725	1.2789461901044366	0.751018425197875	1.7029491517035225	0.0885775845891254	0.7247618999066553
BGLAP	1.533829739781955	-0.23847797491230074	1.3149772915646256	-0.18135520395834953	0.8560887778384741	NA
BGN	0.08341491166398327	-0.15829423995657674	3.160746997927919	-0.050081275110076574	0.9600576213089703	NA
BHLHA15	15.463941329814038	1.1316181219075392	0.6664974771397418	1.6978580725674335	0.0895345522186881	0.7247618999066553
BHLHA9	0	NA	NA	NA	NA	NA
BHLHB9	20.662010947134082	0.17121206495704966	0.9856912569452114	0.1736974572419955	0.8621032359754488	0.9874103181602251
BHLHB9P1	0	NA	NA	NA	NA	NA
BHLHE22	352.3718431398821	-1.040032460282615	0.8835878291399542	-1.1770561182298507	0.23917310824911783	0.8567233256901807
BHLHE23	0.667166757549471	0.8382730124115338	3.044040821878853	0.27538165926898844	0.7830230333462406	NA
BHLHE40	1293.886395662004	-0.48097646606078825	0.2973984531896901	-1.6172796492455404	0.10581793011158067	0.7481348277528639
BHLHE41	117.07474923376397	1.3524294948716455	1.2316867793676824	1.0980303738958288	0.2721912263339946	0.8652181308851683
BHMT	0	NA	NA	NA	NA	NA
BHMT2	0	NA	NA	NA	NA	NA
BICC1	0.47495526308164415	-1.1011057460366676	3.113113326140432	-0.35369921704771146	0.7235643094255524	NA
BICD1	226.01806380493693	-0.2006756307340575	0.22677644679099582	-0.8849050841642578	0.3762078256873359	0.9134135973130919
BICD1P1	0.11065390056386112	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BICD2	366.70245169230043	-0.13474610070899537	0.18280476738482257	-0.7371038657068564	0.46105918851520933	0.9288081281310873
BICDL1	82.79054587639725	-0.22878566122372354	0.5880549995369733	-0.3890548697041371	0.697235557314908	0.9722134526813018
BICDL2	0.7278810203846481	0.9171190670036952	2.996215274071668	0.30609251442650454	0.7595342072001435	NA
BICRA	131.8834188767939	-0.7999510158287317	0.22360864984648648	-3.5774600686418894	3.4694920097231284e-4	0.10545747234771474
BICRAL	416.9522508562108	-0.03772998214201875	0.13135208616757965	-0.28724311309287204	0.7739261770863016	0.9810893886158523
BID	313.3266866241367	0.4467131195855568	0.2628552474666552	1.6994643397492954	0.08923172810658264	0.7247618999066553
BIK	9.342216546957454	0.23775659545792513	0.6355861087075343	0.374074562361666	0.7083488433959678	0.9741451291789537
BIN1	166.79090268375666	-0.24579254615020973	0.2962348038517264	-0.82972204128059035	0.40669595657619517	0.9226132523546062
BIN2	194.05431468078896	-0.0400277961567455	0.21699974916277323	-0.1844601033465727	0.8536525229803429	0.9866935421346006
BIN2P1	0	NA	NA	NA	NA	NA
BIN2P2	0	NA	NA	NA	NA	NA
BIN3	160.78879443826764	0.4338545369703005	0.2132514125454454	2.0344743877269416	0.04190378839975113	0.62036069739283906
BIRC2	714.4640563570839	0.2554699867948116	0.24986153316012355	1.0224462467821882	0.30656974155552724	0.8830774879335356
BIRC3	6006.280931932785	0.19076724023039623	0.21168438392441638	0.9011871196814935	0.3674888381307312	0.9098888126441605
BIRC5	326.4339756588253	-0.2989958031437083	0.30056837327132857	-0.9947680119817508	0.31984910732925476	0.891797332755844
BIRC6	2518.314498863322	-0.09225056970079018	0.13089964504880197	-0.7047427032089915	0.4809703711427527	0.9350635704738189
BIRC6-AS2	0.17602989743974828	-0.7353636084189221	3.160746997927919	-0.2326550049406049	0.8160293112976398	NA
BIRC7	28.154704526897167	0.09869996918243486	0.910534577168697	0.10839782657056468	0.9136801251235902	0.9921029135007104
BIRC8	0	NA	NA	NA	NA	NA
BIVM	401.856737900777	-0.17706782848598254	0.24614003687651148	-0.7193784104892188	0.47190779541621813	0.9307954128385514
BIVM-ERCC5	0	NA	NA	NA	NA	NA
BLACAT1	3.016219744939844	-4.7473161155935095	2.319532632051864	-2.0466692513801896	0.04069057028520453	0.6197004039690253
BLCAP	259.32929443739425	0.09590076674645354	0.24743385690360042	0.38758142457366385	0.6983258174935849	0.9722134526813018
BLID	0	NA	NA	NA	NA	NA
BLK	883.053529356215	-0.07150068136049166	0.47764485807784945	-0.14969423443230712	0.8810058571810905	0.9874103181602251
BLM	495.18674610467383	-0.03923125927749532	0.3046373298789791	-0.12878020987473995	0.8975315653519272	0.990094459072152
BLMH	350.3327019526929	-0.34946988830173176	0.19452729761684315	-1.7965082154694618	0.07241372730691199	0.6963471356294659
BLNK	1793.2750497060783	0.10432191849696751	0.25957990856061247	0.4018874922771926	0.6877668281844889	0.9710286687487186
BLOC1S1	96.1574871830479	0.11113983056171148	0.2805169738997889	0.39619645476931015	0.6919601064687788	0.9722134526813018
BLOC1S2	310.81514978564087	-0.11512155512224946	0.23078768373511224	-0.4988201851117013	0.6179060661666749	0.9580087938663033
BLOC1S2P1	0	NA	NA	NA	NA	NA
BLOC1S3	98.83399175443353	-0.3002051679132423	0.21287545105802977	-1.4102385522669145	0.1584692557528538	0.8095383787320364
BLOC1S4	79.41395645751918	-0.20473999603679527	0.2327515474048304	-0.8796504183092971	0.37904871685235897	0.9134135973130919
BLOC1S5	226.02606556791622	-0.19213249732396268	0.17535859792639039	-1.0956548443927079	0.2732298507926648	0.8652181308851683
BLOC1S5-TXNDC5	2.31122165675548	-2.648575775524942	3.0271017644051503	-0.8749543231974589	NA	NA
BLOC1S6	953.2353740853554	-0.11792058753915532	0.24543607435817544	-0.4804533638647949	0.6309050569149238	0.9609375330960702
BLOC1S6P1	0	NA	NA	NA	NA	NA
BLVRA	266.1254678013364	0.19485041966754676	0.24080275426752498	0.8091702283898029	0.41841723709531403	0.9237867065195398
BLVRB	103.3655914999346	0.3607538350393786	0.35040207971299214	1.0295425053837162	0.3032248167435218	0.881088401813879
BLZF1	169.51334211617421	0.12005101050849275	0.2203126046681695	0.5449121292415893	0.5858139537456328	0.9538410236097365
BLZF2P	0.08324250395602405	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BMERB1	4.259820224318194	-0.4451413381168002	0.8303407671567248	-0.5360947646122027	0.5918930582323743	0.9547230265590431
BMF	990.0307229505711	-0.06519063392242029	0.27465382656515946	-0.2373556368673215	0.8123809030378064	0.9852244492937994
BMI1	477.6580661993775	0.5605590185026808	0.26413230740606475	2.122266011332356	0.033815405983098734	0.5930674641517767
BMI1P1	0	NA	NA	NA	NA	NA
BMP1	13.317875212880173	0.08438439383110881	0.900067299815553	0.09375342693640948	0.9253050285797335	0.9923263441351693
BMP10	0.06875240287083804	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BMP15	0	NA	NA	NA	NA	NA
BMP2	21.890290985718522	-0.6507573080858466	1.3625774944129687	-0.47759287875674816	0.6329400003814374	0.9609375330960702
BMP2K	614.0946553875739	1.022741125391433	0.33369718783819086	3.0648778673177137	0.0021775890151980123	0.2580258441567679
BMP2KL	0	NA	NA	NA	NA	NA
BMP3	0.8603586400977561	-1.4741877580790064	2.3647934378462057	-0.6233896519188836	0.5330284964619293	NA
BMP4	16.05422708023146	-1.26891949900143	1.0104942995459916	-1.2557413728821105	0.20920975372115072	0.8466811610919428
BMP5	0.5885436677261638	2.147842672087422	3.1012600997481083	0.6925709560000707	0.48857884242040434	NA
BMP6	9.512398448217036	0.618143422745252	0.6634295678430081	0.9317393325639769	0.35147125418382325	0.9032188227661667
BMP6P1	0.12378247150370787	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BMP7	0.5586880313364624	1.7649574171266986	3.1137647490029727	0.5668242656070398	0.5708335826289314	NA
BMP8A	6.806637163689196	-0.37463844076175257	0.7325493622895547	-0.5114173324659441	0.6090588608121104	0.9564084671917034
BMP8B	70.66620897213328	0.6902068784218646	1.098972059951983	0.6280477034621076	0.5299726904168109	0.9398764430515194
BMPER	0.06875240287083806	-0.1582942399565764	3.160746997927919	-0.05008127511007647	0.9600576213089704	NA
BMPR1A	280.32728135356706	-0.04522841035088732	0.3516580032748207	-0.12861476187004714	0.8976624850442108	0.9901019089702914
BMPR1AP1	0.1126302904447706	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BMPR1AP2	0.2471957454036463	-0.10090905919709096	3.1596020737055386	-0.031937268315166724	0.9745220779712115	NA
BMPR1B	0.41356386551974395	-1.7859489347441686	3.104031149244767	-0.5753643726090515	0.56504489400467	NA
BMPR2	751.4578071047987	0.1756223517165397	0.2174946106932104	0.8074790964097307	0.4193905130172259	0.9237867065195398
BMS1	713.0217441379261	0.03064594874652445	0.14112788218701114	0.217150206405811	0.828091288262667	0.9862891739650084
BMS1P1	117.98361934853375	-0.04616429584979662	0.27618708146006293	-0.16714864288998996	0.8672530928482683	0.9874103181602251
BMS1P10	7.4059964927098685	-1.6666245789199587	0.9219433953109197	-1.8077298317841952	0.07064855925590581	0.6928358606128232
BMS1P11	0.8592647761312131	1.9807745566078072	2.351894959297529	0.8422036659321855	0.3996739621711702	NA
BMS1P12	0.8373227219916366	-1.264300261247089	2.0272240557815473	-0.6236608418499003	0.5328503446243851	NA
BMS1P13	1.0801312340631628	-3.3428694489118933	3.053956059714398	-1.0946029947871987	0.27369060300761855	NA
BMS1P15	0.9402570969367118	-0.16691429724068443	2.3679021982682205	-0.07049036795639542	0.9438033667380682	NA
BMS1P16	0	NA	NA	NA	NA	NA
BMS1P17	0	NA	NA	NA	NA	NA
BMS1P19	0	NA	NA	NA	NA	NA
BMS1P2	58.1605084447629	-0.15046533610139812	0.3990876605546957	-0.37702327326348534	0.7061563094372179	0.9732011503802414
BMS1P20	123.71084052550387	-0.03641327425460549	0.21929770949850147	-0.16604493652887112	0.8681215867526065	0.9874103181602251
BMS1P21	0.39350349672927404	-1.8974361658831018	3.10091995913744	-0.6118945960833178	0.5406074971900885	NA
BMS1P22	0	NA	NA	NA	NA	NA
BMS1P23	5.960180295150367	-0.4999616183180654	0.7186796676383715	-0.6956668469013073	0.4866374923721275	0.9352496650143562
BMS1P3	1.1638772784208475	0.31034818047787155	1.9186927254702129	0.16174980827209562	0.8715028796212108	NA
BMS1P4	108.87426072942903	-0.016928116277462664	0.16463894113498617	-0.10281963769181092	0.9181061192438119	0.9921236302150845
BMS1P7	7.479318852170168	-0.08112523666105938	2.9050451697858843	-0.02792563692461921	NA	NA
BMS1P8	6.226059259835279	-0.1829023506919365	0.8713074470845419	-0.2099171208784466	0.8337323594059731	0.9862891739650084
BMS1P9	0.10362479983316486	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BMT2	204.93220761886585	-0.010512529032167064	0.171215955127529	-0.06139923714666008	0.9510412598840556	0.9934943575178125
BMX	0	NA	NA	NA	NA	NA
BNC1	0	NA	NA	NA	NA	NA
BNC2	3.743086505623494	1.6879925420627306	1.5448974302285587	1.0926243445255792	0.27455876945443436	0.865888760200213
BNIP1	73.8598927710872	0.06385117473587548	0.2155933433324597	0.29616487108979334	0.76710417482461	0.98049644139297
BNIP2	952.8608483822899	0.09033122445451969	0.26179595201420847	0.3450443895695421	0.7300609995396492	0.9754160418306188
BNIP3	780.1849436765303	0.14735175490686292	0.16966713769836006	0.8684755156819456	0.38513407030833985	0.9142369226645117
BNIP3L	1616.308379449166	0.4412275083534907	0.2898537037351094	1.5222420920200432	0.12794843186428806	0.7768019862468414
BNIP3P1	0.8920651503641133	-1.185439440308997	1.8698719352040838	-0.6339682509752275	0.5261015421815627	NA
BNIP3P10	0	NA	NA	NA	NA	NA
BNIP3P11	0	NA	NA	NA	NA	NA
BNIP3P13	0	NA	NA	NA	NA	NA
BNIP3P15	0	NA	NA	NA	NA	NA
BNIP3P16	0.08341491166398327	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BNIP3P17	0	NA	NA	NA	NA	NA
BNIP3P18	0	NA	NA	NA	NA	NA
BNIP3P19	0	NA	NA	NA	NA	NA
BNIP3P2	0	NA	NA	NA	NA	NA
BNIP3P20	0	NA	NA	NA	NA	NA
BNIP3P22	0	NA	NA	NA	NA	NA
BNIP3P23	0	NA	NA	NA	NA	NA
BNIP3P24	0	NA	NA	NA	NA	NA
BNIP3P25	0	NA	NA	NA	NA	NA
BNIP3P26	0	NA	NA	NA	NA	NA
BNIP3P27	0	NA	NA	NA	NA	NA
BNIP3P28	0.09001093617193019	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BNIP3P29	0	NA	NA	NA	NA	NA
BNIP3P3	0.10362479983316486	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BNIP3P30	0	NA	NA	NA	NA	NA
BNIP3P31	0	NA	NA	NA	NA	NA
BNIP3P32	0	NA	NA	NA	NA	NA
BNIP3P33	0	NA	NA	NA	NA	NA
BNIP3P34	0	NA	NA	NA	NA	NA
BNIP3P35	0	NA	NA	NA	NA	NA
BNIP3P36	0	NA	NA	NA	NA	NA
BNIP3P37	0	NA	NA	NA	NA	NA
BNIP3P38	0	NA	NA	NA	NA	NA
BNIP3P39	0	NA	NA	NA	NA	NA
BNIP3P4	12.456189119639744	0.39738558783167877	0.6049668915285894	0.6568716294995777	0.511263461737876	0.9373961553515837
BNIP3P40	0	NA	NA	NA	NA	NA
BNIP3P41	0.4067103569558821	-1.4572892006041276	3.121648455192559	-0.4668332201789309	0.6406192062610939	NA
BNIP3P42	0.06875240287083804	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BNIP3P5	0.06875240287083804	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BNIP3P6	0	NA	NA	NA	NA	NA
BNIP3P7	0	NA	NA	NA	NA	NA
BNIP3P8	0.08324250395602409	-0.15829423995657674	3.160746997927919	-0.050081275110076574	0.9600576213089703	NA
BNIP3P9	0	NA	NA	NA	NA	NA
BNIP5	4.577624129124751	0.7740302773204114	1.0769550076333023	0.7187210903280045	0.4723127859018049	0.9307954128385514
BNIPL	7.471916578226192	0.8201923070429162	0.8647031726721496	0.9485246879669892	0.34286241067902296	0.9032188227661667
BOC	1.054469689209189	1.0873445898560203	2.383531270901613	0.4561906122778548	0.6482529155013774	NA
BOD1	178.7271499212594	-0.24648326358651568	0.21025518399381984	-1.1723052859127636	0.2410745101487991	0.8567233256901807
BOD1L1	1803.8699618338349	-0.12377522467361528	0.19829215674802386	-0.6242063564364797	0.532492072931779	0.9408952563796454
BOD1L2	0	NA	NA	NA	NA	NA
BOD1P1	0	NA	NA	NA	NA	NA
BOD1P2	0	NA	NA	NA	NA	NA
BOK	0	NA	NA	NA	NA	NA
BOLA1	39.399792261182725	-0.08159342764001183	0.2603256282912956	-0.31342833272147735	0.7539552614440962	0.9785492666559432
BOLA2	40.430982763726256	0.12963815578863186	0.6213668002373971	0.20863386286345326	0.8347340735076593	0.9862891739650084
BOLA2-SMG1P6	187.14997914238253	0.3522947548709021	0.24010687867156186	1.4672414085762207	0.14231039613589913	0.7928748279565184
BOLA2B	65.73278207841197	0.09318859355052127	0.48331730454694505	0.19281038082812899	0.8471074733138455	0.9863007009905899
BOLA2P1	0	NA	NA	NA	NA	NA
BOLA2P2	0.06875240287083804	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BOLA2P3	0	NA	NA	NA	NA	NA
BOLA3	91.00945000156027	0.2889336406113458	0.33098697712397757	0.8729456461458305	0.3826927046399859	0.9134135973130919
BOLA3P1	0	NA	NA	NA	NA	NA
BOLA3P2	0.10362479983316486	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BOLA3P3	0	NA	NA	NA	NA	NA
BOLA3P4	0	NA	NA	NA	NA	NA
BOLL	1.1777091218953706	0.4848308103612626	1.6030927845597767	0.30243465320967144	0.7623207413596136	NA
BOP1	251.8566210707011	-0.3189709526555111	0.33998600042628485	-0.9381884908660226	0.34814755193221864	0.9032188227661667
BORA	246.28472058231105	-0.6319394484367123	0.23034194966905894	-2.743483978253392	0.006079101465987117	0.4040476928073061
BORCS5	157.58099890029482	0.0226353501231166	0.313841941221909	0.0721234071997782	0.9425036984799232	0.9930630819591508
BORCS6	75.82146858865293	-0.44239129862281334	0.3403389319327366	-1.2998551065272956	0.19365063422922135	0.8357702610261528
BORCS7	87.9337546526446	-0.07283616930166148	0.23101526355490576	-0.3152872592955331	0.7525435576831158	0.9784371384090864
BORCS7-ASMT	0	NA	NA	NA	NA	NA
BORCS8	79.84459590777745	0.39991677436033657	0.23485667390855522	1.7028120500252415	0.08860324707690702	0.7247618999066553
BORCS8-MEF2B	21.884977257306524	0.001592881431898438	0.799385617799741	0.0019926320869804296	0.9984101106745692	0.9995216987698275
BORCS8P1	0	NA	NA	NA	NA	NA
BPGM	105.98152269035629	0.007187507624010957	0.29484832904206604	0.024376965768680054	0.9805519215192422	0.9966872182728219
BPHL	64.19869464225287	-0.12168620382504156	0.3928683932979041	-0.3097378305329067	0.7567603319370472	0.9795406073267633
BPI	0	NA	NA	NA	NA	NA
BPIFA1	0.08324250395602409	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BPIFA2	0	NA	NA	NA	NA	NA
BPIFA3	0	NA	NA	NA	NA	NA
BPIFA4P	0	NA	NA	NA	NA	NA
BPIFB1	0.12378247150370791	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BPIFB2	0.44653444813694215	1.661624463998976	3.1314797461369444	0.5306195788265241	0.5956824253809374	NA
BPIFB3	0.10770956359221642	0.9958473795943944	3.160746997927919	0.3150670965588954	0.7527107103058562	NA
BPIFB4	0.06875240287083804	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BPIFB5P	0	NA	NA	NA	NA	NA
BPIFB6	0.4723263094925174	2.5615707955791773	3.110748644174888	0.8234579802440523	0.41024760311321756	NA
BPIFB9P	0	NA	NA	NA	NA	NA
BPIFC	0.6103966495136851	0.5885131653018013	3.0788920606880112	0.19114446161204227	0.8484124144373602	NA
BPNT1	232.64482943423695	0.12716914519422579	0.3065780253806663	0.4148018927198865	0.6782869338971824	0.9700800090916973
BPNT2	613.6428754831802	0.010973361178727289	0.17841517839743726	0.06150463922011755	0.9509573198398342	0.9934943575178125
BPNT2P1	0	NA	NA	NA	NA	NA
BPTF	1917.448857184162	0.2909940221815607	0.2420837036489859	1.2020388724864077	0.22934846766995795	0.8503713272239066
BPTFP1	4.798414714868213	-0.14703304373776488	0.7764652789753927	-0.18936203294471401	0.849809079399578	0.9866935421346006
BPY2C	0	NA	NA	NA	NA	NA
BPY2DP	0	NA	NA	NA	NA	NA
BRAF	855.1221761500216	0.15469499430201591	0.3091533677633126	0.5003826916757064	0.6168056382976882	0.9580087938663033
BRAFP1	0	NA	NA	NA	NA	NA
BRAP	272.58767658926905	0.37018340608590233	0.1749482037704332	2.1159600276414183	0.03434820735286073	0.5936423179328786
BRAT1	185.23430447858019	-0.5576371002234026	0.3268570119707218	-1.7060582450449402	0.08799723572159425	0.7247618999066553
BRCA1	573.8479532276233	0.14531562134391934	0.1841316544292524	0.7891941328303925	0.4299985506373362	0.9247865592197324
BRCA1P1	0.30563160669126027	1.001398004971008	3.160746997927919	0.31682320844644996	0.751377752919502	NA
BRCA2	933.54082243476	0.7302872852916849	0.33330375858309974	2.1910562556995847	0.028447721755599852	0.5813534659081434
BRCC3	315.1405183998631	-0.015487869273060348	0.1698126540626681	-0.09120562515526473	0.9273292053579225	0.9923263441351693
BRCC3P1	1.5402976290279289	0.3600080655424103	1.3901270930568452	0.25897492922806364	0.7956545843340812	NA
BRD1	427.2938567674373	-0.07779678281875628	0.18183851204962867	-0.4278344666476562	0.6687716414796151	0.967005030744412
BRD2	2292.667255457268	0.6071612691246687	0.30424444557984515	1.9956363310676344	0.04597352194167909	0.6281848586911356
BRD3	248.80569454339562	0.1492791039071215	0.21716717818102219	0.6873925662131513	0.49183538085914863	0.9363490332797856
BRD3OS	89.16100595484333	0.32338030784173727	0.36708853978324957	0.8809327254745676	0.37835423348457103	0.9134135973130919
BRD4	1009.4986680517798	0.2968740565844842	0.23875129600683767	1.2434447961111044	0.21370397161779064	0.8466811610919428
BRD7	749.1792710759852	0.5701589330427151	0.2474607786513404	2.304037577793449	0.021220534256525744	0.5439268056593797
BRD7P1	0.11263029044477066	-0.1582942399565769	3.160746997927919	-0.05008127511007662	0.9600576213089703	NA
BRD7P2	0.10770956359221637	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
BRD7P3	0	NA	NA	NA	NA	NA
BRD7P4	0.44594736967167703	1.5932969089651383	2.696258348096927	0.5909288737445056	0.554568078727867	NA
BRD7P5	0.19778580133713697	0.4208650298866188	3.160746997927919	0.13315365961354197	0.8940718586866161	NA
BRD7P6	0	NA	NA	NA	NA	NA
BRD8	295.89714941737975	0.04602679967363032	0.229071889664693	0.20092731474386777	0.8407554091628626	0.9862891739650084
BRD9	438.56415447703733	0.0676843359096183	0.14154369242881756	0.478186874654671	0.6325172035827098	0.9609375330960702
BRD9P1	0	NA	NA	NA	NA	NA
BRD9P2	0	NA	NA	NA	NA	NA
BRDT	0.31765169461172	1.0001284320522086	3.160746997927919	0.3164215398157017	0.7516825698060934	NA
BRDTP1	0	NA	NA	NA	NA	NA
BRF1	158.86948333777278	-0.4392043910616109	0.2621333679645474	-1.675499744546111	0.0938362211572599	0.7278936560709561
BRF2	42.67748701430307	-0.014136676812478259	0.3876132675108658	-0.03647108599573923	0.9709067333980437	0.9963169644702962
BRI3	148.78432320253154	0.14170803656510628	0.2861011399615049	0.4953074866607424	0.6203830870053479	0.9582963093998055
BRI3BP	931.1772271979664	-0.23694574006307467	0.1794591801918688	-1.3203322327102136	0.18672411841648245	0.8317136354732496
BRI3BPP1	0	NA	NA	NA	NA	NA
BRI3P1	0	NA	NA	NA	NA	NA
BRI3P2	0	NA	NA	NA	NA	NA
BRI3P3	0	NA	NA	NA	NA	NA
BRICD5	20.20073763974478	0.05129002757366483	0.4086444264265552	0.12551260767747943	0.900117744484158	0.9904594728507944
BRINP1	0	NA	NA	NA	NA	NA
BRINP2	0.9802656788709858	1.8723216035029355	2.347202638901213	0.7976821312621812	0.42505497581797635	NA
BRINP3	0.13515401703071328	0.9958473795943937	3.160746997927919	0.3150670965588952	0.7527107103058565	NA
BRIP1	323.2491683531351	-0.09897458432738516	0.24361196650132783	-0.406279649349022	0.6845371365113606	0.9704145029607466
BRIX1	450.2283770307234	-0.18387371128660104	0.14404815742139954	-1.276473886081691	0.2017880522745563	0.8435586861529518
BRIX1P1	0	NA	NA	NA	NA	NA
BRK1	427.83739712962887	-0.19714253265703943	0.14197087069851755	-1.3886125490889025	0.1649505993115396	0.8151586592538778
BRK1P1	0	NA	NA	NA	NA	NA
BRK1P2	0	NA	NA	NA	NA	NA
BRME1	5.507142937152947	-1.5527877228182438	0.9613881167027529	-1.6151517746483057	0.10627783111510235	0.7481348277528639
BRMS1	143.89808905301476	-0.08827293656864887	0.17644022625925893	-0.5002993843305426	0.6168642875479939	0.9580087938663033
BRMS1L	132.30315362748976	-0.07439900038364998	0.29901156041315236	-0.2488164681019385	0.8035027519403075	0.983504812888854
BROX	363.70198526585847	-0.12464800429718301	0.21748328592646013	-0.5731383161983837	0.5665510456221798	0.9502684584131302
BRPF1	199.5587947433302	0.14759387164351814	0.178253438663146	0.8280001370544852	0.40767042227711664	0.9226132523546062
BRPF3	181.56799128836025	0.44279521637244085	0.24497511647540382	1.8075109943539867	0.07068264202663338	0.6928358606128232
BRS3	0	NA	NA	NA	NA	NA
BRSK1	6.660072782713333	0.45001280831586443	0.9376370481691757	0.47994350180014395	0.6312675674728712	0.9609375330960702
BRSK2	0.46503945292623583	-0.1528220866609406	2.680270197504378	-0.057017418170464504	0.9545313200188345	NA
BRWD1	872.331846440217	-0.34881914508146095	0.16740499794338745	-2.0836841753041546	0.03718890459639891	0.6094961860353227
BRWD1P1	0	NA	NA	NA	NA	NA
BRWD1P2	0.5649962732778888	0.1466042894213022	2.6018436943152268	0.056346309250481945	0.955065927961322	NA
BRWD1P3	0	NA	NA	NA	NA	NA
BRWD3	786.637593458868	0.20485913253699542	0.23007738520884974	0.8903923014903756	0.3732552746794812	0.9122248143102104
BSCL2	31.880999096372197	-0.026585618247687657	0.27908058471460306	-0.0952614395403929	0.924107170110382	0.9922331401245627
BSDC1	316.03709616061974	-0.24861823135099764	0.14091384246910227	-1.7643279538382568	0.07767678022595088	0.710783207538773
BSG	1278.9239656726245	-0.3711865086718472	0.26047452638332225	-1.4250395761372758	0.154145761352322	0.8032499801382923
BSN	4.87196395541507	0.6357216913288243	1.0696622585587752	0.5943200166614956	0.552298093149845	0.9459389907602584
BSND	0.39518889408580576	1.4805710165410377	3.143999004876672	0.47091968357639963	0.6376980911172376	NA
BSNDP1	0	NA	NA	NA	NA	NA
BSNDP2	0	NA	NA	NA	NA	NA
BSNDP3	0.06875240287083804	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
BSNDP4	0	NA	NA	NA	NA	NA
